user_id,total_spend,purchase_freq,fans_num,follow_num,age,gender,user_level,register_days,label,social_activity,cluster,cluster_name
U00044482,2268.8,12,0,11,20,0,4,272,0.0,11,1,群体B
U00044483,554.61,13,0,6,18,0,6,967,1.0,6,1,群体B
U00044484,1229.54,16,0,2,18,0,3,736,0.0,2,1,群体B
U00044485,747.47,3,0,12,22,0,3,177,0.0,12,1,群体B
U00044486,2250.6,5,0,16,18,0,4,789,0.0,16,1,群体B
U00044487,1778.94,15,1,16,35,1,1,222,0.0,17,1,群体B
U00044488,2897.65,5,0,5,30,0,7,897,1.0,5,1,群体B
U00044489,1468.59,40,1,12,21,1,1,303,0.0,13,0,群体A
U00044490,4424.45,10,0,6,21,0,5,813,0.0,6,1,群体B
U00044491,1847.36,16,0,5,40,1,3,148,1.0,5,1,群体B
U00044492,1022.34,24,0,16,18,0,3,798,0.0,16,0,群体A
U00044493,769.62,11,0,29,18,1,2,831,1.0,29,1,群体B
U00044494,204.27,4,0,26,30,0,5,311,0.0,26,1,群体B
U00044495,2291.39,6,0,18,27,0,4,691,1.0,18,1,群体B
U00044496,2306.61,22,0,20,30,0,2,492,0.0,20,0,群体A
U00044497,5914.42,2,2,7,18,1,5,744,0.0,9,1,群体B
U00044498,824.99,4,2,13,22,0,7,272,1.0,15,1,群体B
U00044499,568.35,1,0,4,18,0,5,581,0.0,4,1,群体B
U00044500,667.71,11,2,19,36,0,4,247,1.0,21,1,群体B
U00044501,2771.65,21,0,23,19,1,4,462,1.0,23,0,群体A
U00044502,1030.75,7,1,61,24,0,2,1129,0.0,62,2,群体C
U00044503,849.11,7,0,24,31,1,2,740,1.0,24,1,群体B
U00044504,3837.66,11,0,14,31,0,5,426,1.0,14,1,群体B
U00044505,1454.57,4,0,5,18,1,5,415,1.0,5,1,群体B
U00044506,2298.62,5,0,20,39,1,5,801,0.0,20,1,群体B
U00044507,491.97,7,0,74,26,0,4,790,0.0,74,2,群体C
U00044508,2654.59,11,0,16,29,1,4,444,0.0,16,1,群体B
U00044509,4220.31,6,0,1,18,1,5,698,0.0,1,1,群体B
U00044510,975.68,20,0,8,29,0,5,443,0.0,8,0,群体A
U00044511,3274.5,9,1,4,23,1,4,466,0.0,5,1,群体B
U00044512,890.65,11,0,22,28,1,4,441,0.0,22,1,群体B
U00044513,1387.04,12,1,53,18,1,4,948,1.0,54,1,群体B
U00044514,1771.22,17,0,29,18,0,5,1220,0.0,29,1,群体B
U00044515,3022.32,12,0,24,18,0,4,922,0.0,24,1,群体B
U00044516,687.36,5,1,3,30,0,4,605,0.0,4,1,群体B
U00044517,2436.99,10,14,5,29,1,1,875,0.0,19,1,群体B
U00044518,1722.58,8,1,10,42,1,4,135,0.0,11,1,群体B
U00044519,3001.23,19,1,10,36,0,4,810,0.0,11,1,群体B
U00044520,1135.48,4,0,10,21,0,6,649,0.0,10,1,群体B
U00044521,1859.2,11,0,55,33,0,4,243,1.0,55,1,群体B
U00044522,495.54,14,0,1,28,1,4,807,0.0,1,1,群体B
U00044523,1314.93,6,0,5,18,0,6,938,1.0,5,1,群体B
U00044524,1023.7,26,0,17,28,0,3,322,0.0,17,0,群体A
U00044525,1384.23,17,0,14,27,0,5,707,1.0,14,1,群体B
U00044526,1218.8,8,0,2,26,1,5,1007,0.0,2,1,群体B
U00044527,15298.24,15,0,28,27,0,5,415,1.0,28,3,群体D
U00044528,380.31,16,1,3,27,0,6,1042,1.0,4,1,群体B
U00044529,1469.52,19,0,3,19,1,5,653,1.0,3,1,群体B
U00044530,3514.99,7,0,10,34,0,3,131,1.0,10,1,群体B
U00044531,2202.66,2,0,19,18,0,5,278,0.0,19,1,群体B
U00044532,3413.65,50,8,14,24,1,4,615,0.0,22,0,群体A
U00044533,653.21,2,0,18,33,0,5,710,1.0,18,1,群体B
U00044534,1309.56,6,0,13,32,0,3,730,0.0,13,1,群体B
U00044535,8745.75,35,0,1,28,0,3,582,0.0,1,0,群体A
U00044536,2431.47,14,0,12,18,0,6,512,1.0,12,1,群体B
U00044537,3869.25,4,0,20,26,1,7,720,0.0,20,1,群体B
U00044538,1684.48,6,0,48,32,1,5,167,0.0,48,1,群体B
U00044539,879.37,9,0,6,25,0,6,634,1.0,6,1,群体B
U00044540,3608.35,14,10,12,22,1,4,558,0.0,22,1,群体B
U00044541,2401.2,9,0,11,27,0,4,865,0.0,11,1,群体B
U00044542,1458.66,8,8,72,22,0,1,1208,0.0,80,2,群体C
U00044543,411.86,15,0,5,31,0,3,498,0.0,5,1,群体B
U00044544,2386.11,1,0,13,23,0,4,604,0.0,13,1,群体B
U00044545,10856.65,4,0,52,30,1,3,579,1.0,52,3,群体D
U00044546,2401.21,17,0,59,22,1,4,956,1.0,59,2,群体C
U00044547,1299.57,1,0,15,26,0,3,615,1.0,15,1,群体B
U00044548,3707.92,14,3,32,23,0,3,28,0.0,35,1,群体B
U00044549,6589.2,5,0,13,24,1,5,1008,0.0,13,3,群体D
U00044550,2404.48,18,0,62,28,0,3,440,1.0,62,2,群体C
U00044551,2319.56,3,0,13,36,0,5,873,0.0,13,1,群体B
U00044552,1570.02,19,0,38,29,0,5,704,1.0,38,1,群体B
U00044553,15137.05,4,1,5,31,0,4,715,0.0,6,3,群体D
U00044554,2928.73,17,3,292,22,0,3,662,1.0,295,2,群体C
U00044555,1612.11,4,0,24,20,1,5,22,0.0,24,1,群体B
U00044556,4933.96,20,0,3,18,0,2,88,1.0,3,0,群体A
U00044557,2713.03,4,0,8,32,0,1,489,1.0,8,1,群体B
U00044558,980.06,12,0,30,31,0,2,364,0.0,30,1,群体B
U00044559,618.56,21,0,12,18,0,2,301,0.0,12,0,群体A
U00044560,951.62,4,0,12,21,0,7,551,1.0,12,1,群体B
U00044561,1226.47,6,0,2,43,0,1,545,1.0,2,1,群体B
U00044562,4664.33,16,0,1,39,1,5,376,0.0,1,1,群体B
U00044563,600.27,8,1,9,28,0,4,419,0.0,10,1,群体B
U00044564,146.74,2,0,4,20,1,1,625,0.0,4,1,群体B
U00044565,634.76,33,0,22,20,0,3,1,1.0,22,0,群体A
U00044566,1623.44,8,0,13,29,0,2,683,1.0,13,1,群体B
U00044567,1590.37,3,0,2,27,1,3,108,1.0,2,1,群体B
U00044568,8681.52,4,3,5,37,0,2,483,1.0,8,3,群体D
U00044569,2138.8,8,0,25,30,0,2,792,1.0,25,1,群体B
U00044570,4249.23,6,0,4,46,0,2,787,0.0,4,1,群体B
U00044571,955.44,41,0,20,18,0,5,387,1.0,20,0,群体A
U00044572,6340.99,2,0,15,25,1,6,674,0.0,15,1,群体B
U00044573,1081.08,12,0,32,38,0,6,558,0.0,32,1,群体B
U00044574,1866.13,4,0,7,19,0,1,646,1.0,7,1,群体B
U00044575,3992.78,9,0,5,37,0,6,311,0.0,5,1,群体B
U00044576,5429.47,15,0,9,39,0,6,126,1.0,9,1,群体B
U00044577,991.95,8,0,16,28,0,1,569,0.0,16,1,群体B
U00044578,6596.21,15,1,13,38,0,4,708,0.0,14,3,群体D
U00044579,807.31,8,0,1,33,0,3,846,1.0,1,1,群体B
U00044580,8382.64,14,0,7,18,1,2,735,1.0,7,3,群体D
U00044581,579.32,6,0,7,30,0,4,227,1.0,7,1,群体B
U00044582,2970.58,6,0,14,29,0,6,488,1.0,14,1,群体B
U00044583,8700.26,5,0,17,18,0,4,927,0.0,17,3,群体D
U00044584,7411.15,8,0,17,26,0,4,370,1.0,17,3,群体D
U00044585,1586.52,1,0,4,24,0,3,583,0.0,4,1,群体B
U00044586,2124.13,16,0,2,36,0,4,233,0.0,2,1,群体B
U00044587,2642.84,26,0,6,26,0,2,634,1.0,6,0,群体A
U00044588,2780.39,28,0,8,30,1,3,642,1.0,8,0,群体A
U00044589,825.85,12,0,8,18,0,3,542,1.0,8,1,群体B
U00044590,227.76,11,3,11,19,0,3,372,0.0,14,1,群体B
U00044591,175.7,4,0,17,29,1,6,617,0.0,17,1,群体B
U00044592,5231.11,3,1,22,28,1,5,470,1.0,23,1,群体B
U00044593,6132.46,6,0,17,23,0,2,707,0.0,17,1,群体B
U00044594,683.59,18,0,7,25,0,3,667,1.0,7,1,群体B
U00044595,1301.35,11,0,3,35,1,4,569,0.0,3,1,群体B
U00044596,850.53,1,4,25,19,1,1,157,0.0,29,1,群体B
U00044597,2588.41,5,6,11,23,1,4,464,0.0,17,1,群体B
U00044598,292.58,5,1,4,41,0,4,340,1.0,5,1,群体B
U00044599,634.56,10,0,6,24,1,2,985,1.0,6,1,群体B
U00044600,8751.88,1,1,20,25,0,4,386,0.0,21,3,群体D
U00044601,2551.27,13,0,12,23,0,3,99,0.0,12,1,群体B
U00044602,1914.27,48,4,32,36,0,3,556,1.0,36,0,群体A
U00044603,5502.5,9,0,20,32,1,5,183,0.0,20,1,群体B
U00044604,866.28,14,0,21,44,0,2,478,0.0,21,1,群体B
U00044605,1654.33,8,1,8,24,0,4,774,1.0,9,1,群体B
U00044606,7376.27,19,0,23,31,0,4,745,0.0,23,3,群体D
U00044607,6809.85,13,0,10,29,0,3,975,0.0,10,3,群体D
U00044608,1194.75,18,0,12,36,0,6,578,0.0,12,1,群体B
U00044609,4322.99,11,1,4,18,0,3,1219,1.0,5,1,群体B
U00044610,5200.43,7,0,1,18,0,3,639,0.0,1,1,群体B
U00044611,2883.29,7,2,22,18,0,3,712,0.0,24,1,群体B
U00044612,777.54,12,1,14,29,0,4,500,0.0,15,1,群体B
U00044613,605.61,12,0,5,26,0,3,563,1.0,5,1,群体B
U00044614,5966.64,5,0,10,24,0,5,456,0.0,10,1,群体B
U00044615,1916.54,13,0,3,28,0,4,460,1.0,3,1,群体B
U00044616,5566.45,40,1,2,29,0,3,20,0.0,3,0,群体A
U00044617,613.9,9,1,28,29,0,3,473,0.0,29,1,群体B
U00044618,2413.36,15,0,3,32,0,7,512,0.0,3,1,群体B
U00044619,3263.78,13,0,51,26,1,6,882,1.0,51,1,群体B
U00044620,3394.61,14,0,81,21,1,3,460,0.0,81,2,群体C
U00044621,1127.31,18,0,12,26,1,5,698,1.0,12,1,群体B
U00044622,786.14,8,1,13,30,1,5,666,1.0,14,1,群体B
U00044623,328.5,24,1,4,30,1,5,1058,0.0,5,0,群体A
U00044624,1248.88,8,0,7,21,0,3,177,1.0,7,1,群体B
U00044625,561.51,5,0,4,23,1,2,423,1.0,4,1,群体B
U00044626,1254.21,7,0,6,22,0,6,786,0.0,6,1,群体B
U00044627,684.02,8,0,3,29,1,4,254,1.0,3,1,群体B
U00044628,1094.21,7,1,48,22,0,5,473,1.0,49,1,群体B
U00044629,2281.62,16,0,14,31,0,3,347,0.0,14,1,群体B
U00044630,5050.79,15,0,88,22,1,2,520,0.0,88,2,群体C
U00044631,1371.54,7,0,20,18,0,1,521,0.0,20,1,群体B
U00044632,449.46,5,2,46,39,0,4,737,0.0,48,1,群体B
U00044633,2710.43,18,0,24,22,0,5,531,0.0,24,1,群体B
U00044634,3451.97,5,0,39,30,0,6,276,1.0,39,1,群体B
U00044635,724.68,5,0,8,23,0,4,618,1.0,8,1,群体B
U00044636,6322.84,8,2,15,24,0,4,700,1.0,17,1,群体B
U00044637,1903.83,14,0,5,26,0,3,120,0.0,5,1,群体B
U00044638,2104.09,6,0,111,32,0,4,157,1.0,111,2,群体C
U00044639,1681.42,10,0,3,18,0,5,578,0.0,3,1,群体B
U00044640,1365.32,8,1,3,44,0,2,891,0.0,4,1,群体B
U00044641,816.93,50,0,3,26,0,7,543,0.0,3,0,群体A
U00044642,11099.08,10,1,16,33,0,3,681,1.0,17,3,群体D
U00044643,1835.47,12,1,7,22,0,4,628,1.0,8,1,群体B
U00044644,552.91,7,2,19,31,1,1,676,0.0,21,1,群体B
U00044645,2552.81,11,3,21,24,0,1,293,0.0,24,1,群体B
U00044646,2589.37,13,0,18,27,0,3,171,1.0,18,1,群体B
U00044647,1890.29,17,0,3,35,0,7,866,1.0,3,1,群体B
U00044648,814.89,3,0,12,18,1,6,487,1.0,12,1,群体B
U00044649,1916.9,4,0,4,25,0,5,834,1.0,4,1,群体B
U00044650,1349.66,15,1,30,19,0,3,133,0.0,31,1,群体B
U00044651,1658.04,15,2,31,35,0,3,597,0.0,33,1,群体B
U00044652,2089.08,13,2,8,25,0,2,1178,1.0,10,1,群体B
U00044653,714.08,10,0,36,38,1,4,852,0.0,36,1,群体B
U00044654,275.77,2,0,4,44,1,2,750,0.0,4,1,群体B
U00044655,755.83,7,0,2,18,0,3,711,0.0,2,1,群体B
U00044656,6817.62,11,0,37,18,0,2,769,0.0,37,3,群体D
U00044657,275.46,16,3,2,18,0,3,446,1.0,5,1,群体B
U00044658,1762.58,16,0,11,28,1,4,591,1.0,11,1,群体B
U00044659,1788.82,9,0,17,33,1,3,652,0.0,17,1,群体B
U00044660,927.48,4,0,13,18,0,4,936,0.0,13,1,群体B
U00044661,375.19,9,3,7,33,0,4,36,1.0,10,1,群体B
U00044662,1038.1,14,2,46,40,1,7,570,0.0,48,1,群体B
U00044663,2430.21,28,1,6,29,0,3,284,0.0,7,0,群体A
U00044664,896.39,6,1,87,18,0,5,350,1.0,88,2,群体C
U00044665,1475.93,20,0,31,31,1,4,948,1.0,31,0,群体A
U00044666,1755.44,2,0,30,23,0,2,386,0.0,30,1,群体B
U00044667,1626.73,6,0,2,20,0,2,190,1.0,2,1,群体B
U00044668,2231.6,5,0,14,30,1,4,900,0.0,14,1,群体B
U00044669,2409.4,20,0,52,36,0,4,808,0.0,52,0,群体A
U00044670,2255.73,8,0,24,20,0,5,538,1.0,24,1,群体B
U00044671,2322.97,6,0,33,29,1,4,201,0.0,33,1,群体B
U00044672,1938.71,1,0,20,41,0,1,99,0.0,20,1,群体B
U00044673,1699.0,6,0,2,28,0,6,838,1.0,2,1,群体B
U00044674,611.28,13,0,25,18,0,1,1278,0.0,25,1,群体B
U00044675,1051.43,5,0,6,38,1,2,515,1.0,6,1,群体B
U00044676,394.03,3,4,11,27,1,5,129,1.0,15,1,群体B
U00044677,2018.76,7,1,17,28,1,6,466,1.0,18,1,群体B
U00044678,2908.22,9,0,13,36,0,2,277,0.0,13,1,群体B
U00044679,896.28,2,0,2,33,1,4,547,0.0,2,1,群体B
U00044680,9082.9,9,0,85,27,1,2,170,1.0,85,2,群体C
U00044681,2770.98,12,1,2,34,1,5,571,0.0,3,1,群体B
U00044682,2289.17,10,0,10,33,0,5,515,1.0,10,1,群体B
U00044683,4307.88,14,0,18,19,1,3,460,1.0,18,1,群体B
U00044684,496.95,9,0,25,25,0,4,697,0.0,25,1,群体B
U00044685,1634.45,50,0,92,41,0,6,221,0.0,92,0,群体A
U00044686,1307.91,14,0,5,18,0,6,718,0.0,5,1,群体B
U00044687,1971.79,34,1,8,39,0,6,627,1.0,9,0,群体A
U00044688,549.37,3,0,3,34,1,4,848,0.0,3,1,群体B
U00044689,2862.79,9,0,12,23,0,2,362,1.0,12,1,群体B
U00044690,837.43,16,0,10,22,0,5,660,0.0,10,1,群体B
U00044691,1075.61,16,1,6,19,0,4,907,0.0,7,1,群体B
U00044692,3272.54,13,2,19,31,0,3,303,1.0,21,1,群体B
U00044693,249.24,9,0,12,32,0,4,517,0.0,12,1,群体B
U00044694,1424.88,15,1,32,18,0,4,232,0.0,33,1,群体B
U00044695,2454.13,7,0,15,19,1,5,404,0.0,15,1,群体B
U00044696,1692.82,9,0,4,35,1,3,593,0.0,4,1,群体B
U00044697,1239.28,4,0,7,36,0,3,284,1.0,7,1,群体B
U00044698,297.05,0,0,18,29,0,5,766,1.0,18,1,群体B
U00044699,2008.35,1,0,27,24,0,7,568,0.0,27,1,群体B
U00044700,1869.57,5,0,5,19,0,4,66,0.0,5,1,群体B
U00044701,3958.96,4,0,12,23,0,1,527,1.0,12,1,群体B
U00044702,4388.85,9,0,13,28,0,4,496,1.0,13,1,群体B
U00044703,1657.37,17,0,8,24,0,3,286,0.0,8,1,群体B
U00044704,866.36,7,0,3,18,0,4,813,0.0,3,1,群体B
U00044705,493.72,11,4,27,26,1,4,694,0.0,31,1,群体B
U00044706,1289.72,7,1,13,25,1,3,424,0.0,14,1,群体B
U00044707,5513.71,1,4,5,39,0,2,261,0.0,9,1,群体B
U00044708,1769.12,14,0,6,20,0,7,550,1.0,6,1,群体B
U00044709,1958.01,12,11,27,26,1,2,1031,0.0,38,1,群体B
U00044710,803.07,4,0,3,20,1,5,1337,0.0,3,1,群体B
U00044711,240.74,14,0,13,25,1,4,596,0.0,13,1,群体B
U00044712,1143.88,18,4,43,24,1,3,999,0.0,47,1,群体B
U00044713,620.39,23,0,36,30,0,1,1,1.0,36,0,群体A
U00044714,592.29,4,1,15,22,0,5,873,1.0,16,1,群体B
U00044715,6360.51,30,1,34,30,0,4,371,0.0,35,0,群体A
U00044716,556.65,39,0,0,34,0,2,757,0.0,0,0,群体A
U00044717,981.69,7,0,31,22,0,5,612,0.0,31,1,群体B
U00044718,6180.25,6,0,50,24,0,4,380,0.0,50,1,群体B
U00044719,1114.81,13,1,9,18,1,6,1,0.0,10,1,群体B
U00044720,688.97,12,3,16,28,0,5,253,1.0,19,1,群体B
U00044721,4123.36,2,9,90,28,0,5,702,1.0,99,2,群体C
U00044722,1768.35,23,0,4,18,0,3,360,1.0,4,0,群体A
U00044723,1066.03,10,0,16,31,1,5,884,0.0,16,1,群体B
U00044724,1151.73,22,1,4,23,0,6,619,0.0,5,0,群体A
U00044725,8641.59,20,0,1,18,0,2,414,1.0,1,3,群体D
U00044726,589.86,16,0,9,28,0,5,259,1.0,9,1,群体B
U00044727,1194.7,11,0,5,27,0,7,433,0.0,5,1,群体B
U00044728,616.51,28,0,4,30,0,6,851,1.0,4,0,群体A
U00044729,2059.9,2,0,13,20,0,4,1245,1.0,13,1,群体B
U00044730,640.4,44,0,137,21,0,2,704,0.0,137,2,群体C
U00044731,1691.88,13,1,39,28,1,2,368,1.0,40,1,群体B
U00044732,2939.62,9,0,10,18,0,3,1,0.0,10,1,群体B
U00044733,2939.02,16,0,45,36,0,5,470,0.0,45,1,群体B
U00044734,6520.4,9,0,2,41,0,4,408,0.0,2,3,群体D
U00044735,1281.3,3,2,15,18,0,5,307,1.0,17,1,群体B
U00044736,819.68,6,4,38,34,0,4,111,1.0,42,1,群体B
U00044737,2068.33,40,3,1,18,0,6,656,0.0,4,0,群体A
U00044738,2915.74,38,0,10,31,0,5,355,0.0,10,0,群体A
U00044739,4104.85,3,0,21,23,1,1,435,0.0,21,1,群体B
U00044740,612.87,14,0,29,31,0,3,764,1.0,29,1,群体B
U00044741,1871.42,29,0,7,24,0,3,675,0.0,7,0,群体A
U00044742,1708.35,9,1,29,26,0,1,526,1.0,30,1,群体B
U00044743,1320.05,2,0,10,18,0,2,395,1.0,10,1,群体B
U00044744,628.0,12,4,8,47,0,7,632,0.0,12,1,群体B
U00044745,3766.9,7,0,13,18,1,5,579,1.0,13,1,群体B
U00044746,588.52,3,0,31,24,1,2,1011,0.0,31,1,群体B
U00044747,408.91,5,0,13,34,0,7,1,1.0,13,1,群体B
U00044748,1027.18,4,0,7,43,0,1,1,1.0,7,1,群体B
U00044749,203.83,2,0,3,40,1,5,1,1.0,3,1,群体B
U00044750,1000.45,2,0,4,18,1,6,517,1.0,4,1,群体B
U00044751,1246.76,6,45,2,34,1,3,572,1.0,47,1,群体B
U00044752,2997.5,42,3,14,30,1,6,369,0.0,17,0,群体A
U00044753,3789.74,7,0,4,32,0,4,691,1.0,4,1,群体B
U00044754,783.31,2,0,3,21,0,5,1,0.0,3,1,群体B
U00044755,516.91,7,2,67,31,0,4,658,0.0,69,2,群体C
U00044756,1496.72,4,1,3,32,1,6,1,0.0,4,1,群体B
U00044757,1750.67,4,0,216,29,0,2,1248,0.0,216,2,群体C
U00044758,2673.54,14,0,3,37,0,6,297,0.0,3,1,群体B
U00044759,4670.76,10,0,10,23,0,2,557,0.0,10,1,群体B
U00044760,5566.7,4,0,18,32,0,4,545,1.0,18,1,群体B
U00044761,190.14,5,0,24,23,1,6,478,1.0,24,1,群体B
U00044762,701.08,12,0,75,29,1,2,526,0.0,75,2,群体C
U00044763,794.33,8,0,58,22,0,5,1118,1.0,58,2,群体C
U00044764,2471.56,7,0,13,28,0,4,244,0.0,13,1,群体B
U00044765,12266.71,11,0,4,35,0,4,220,1.0,4,3,群体D
U00044766,3816.99,23,1,19,28,0,3,564,1.0,20,0,群体A
U00044767,579.59,10,1,14,18,1,2,669,0.0,15,1,群体B
U00044768,2221.91,9,0,26,23,0,2,709,0.0,26,1,群体B
U00044769,3686.87,18,0,28,34,1,4,792,1.0,28,1,群体B
U00044770,451.5,6,0,13,30,0,5,899,0.0,13,1,群体B
U00044771,6761.82,6,0,10,32,1,2,890,0.0,10,3,群体D
U00044772,1925.96,19,3,4,18,0,4,250,1.0,7,1,群体B
U00044773,2404.57,7,0,2,18,0,7,824,1.0,2,1,群体B
U00044774,1275.59,4,0,4,39,0,2,299,1.0,4,1,群体B
U00044775,3051.28,11,0,33,39,1,6,676,1.0,33,1,群体B
U00044776,1676.13,14,26,17,31,0,5,202,1.0,43,1,群体B
U00044777,1422.38,8,1,8,35,0,4,399,0.0,9,1,群体B
U00044778,148.23,7,0,5,18,0,5,731,1.0,5,1,群体B
U00044779,1671.01,45,0,7,31,1,3,672,1.0,7,0,群体A
U00044780,2952.03,24,0,53,18,1,4,127,0.0,53,0,群体A
U00044781,1342.03,14,2,31,37,1,2,458,0.0,33,1,群体B
U00044782,834.8,6,0,7,34,1,3,958,0.0,7,1,群体B
U00044783,2213.34,17,0,36,19,1,1,129,1.0,36,1,群体B
U00044784,991.16,29,0,2,25,1,7,1,1.0,2,0,群体A
U00044785,2787.54,32,0,10,34,0,5,1,0.0,10,0,群体A
U00044786,575.23,8,0,36,23,1,2,1,0.0,36,1,群体B
U00044787,2396.94,16,0,11,18,0,4,665,1.0,11,1,群体B
U00044788,1939.2,14,1,78,44,0,2,503,0.0,79,2,群体C
U00044789,5808.01,4,0,4,35,0,3,347,1.0,4,1,群体B
U00044790,1269.65,27,0,4,31,1,5,542,1.0,4,0,群体A
U00044791,3135.57,3,0,2,29,1,3,479,0.0,2,1,群体B
U00044792,380.92,2,0,6,31,0,4,468,0.0,6,1,群体B
U00044793,1220.03,15,0,10,26,1,3,421,1.0,10,1,群体B
U00044794,667.76,4,0,16,25,0,4,545,0.0,16,1,群体B
U00044795,4247.86,40,1,18,27,0,3,168,1.0,19,0,群体A
U00044796,2910.17,11,0,7,34,1,5,287,0.0,7,1,群体B
U00044797,2031.44,19,0,39,26,0,3,789,0.0,39,1,群体B
U00044798,276.15,9,0,13,29,0,4,512,0.0,13,1,群体B
U00044799,1025.38,8,1,4,29,1,3,653,0.0,5,1,群体B
U00044800,2999.65,3,1,22,26,1,3,306,0.0,23,1,群体B
U00044801,853.96,4,0,30,24,0,4,492,0.0,30,1,群体B
U00044802,1560.98,22,0,2,26,0,6,684,1.0,2,0,群体A
U00044803,1351.04,6,3,43,40,0,4,540,0.0,46,1,群体B
U00044804,1361.07,11,0,8,29,0,3,429,0.0,8,1,群体B
U00044805,810.42,5,0,22,43,0,4,1195,0.0,22,1,群体B
U00044806,6322.14,50,1,13,31,1,4,658,0.0,14,0,群体A
U00044807,515.52,6,0,19,18,1,3,118,0.0,19,1,群体B
U00044808,1604.93,27,0,48,27,0,6,1213,1.0,48,0,群体A
U00044809,6840.36,2,1,16,19,0,5,636,1.0,17,3,群体D
U00044810,2733.5,2,1,2,39,1,1,1069,1.0,3,1,群体B
U00044811,3519.5,14,0,5,18,0,2,458,1.0,5,1,群体B
U00044812,1148.72,9,0,4,27,1,4,88,0.0,4,1,群体B
U00044813,846.73,5,1,17,18,0,3,645,0.0,18,1,群体B
U00044814,6037.34,9,0,101,29,0,4,614,1.0,101,2,群体C
U00044815,1172.58,11,0,29,30,1,4,819,1.0,29,1,群体B
U00044816,4485.66,7,3,7,36,1,5,229,1.0,10,1,群体B
U00044817,1424.18,4,0,18,32,0,3,527,0.0,18,1,群体B
U00044818,1948.6,6,0,90,22,0,5,336,1.0,90,2,群体C
U00044819,847.25,11,0,18,44,0,6,842,1.0,18,1,群体B
U00044820,1061.03,6,0,21,25,0,4,529,1.0,21,1,群体B
U00044821,3158.72,21,0,22,18,1,4,155,0.0,22,0,群体A
U00044822,2546.78,12,0,13,24,0,1,677,0.0,13,1,群体B
U00044823,779.01,8,2,16,30,1,1,440,1.0,18,1,群体B
U00044824,5761.85,13,0,11,30,1,5,225,1.0,11,1,群体B
U00044825,1457.82,16,0,32,36,1,2,423,1.0,32,1,群体B
U00044826,802.88,4,0,20,18,1,3,706,1.0,20,1,群体B
U00044827,419.24,9,0,103,32,0,4,691,1.0,103,2,群体C
U00044828,861.42,50,0,75,24,0,1,321,0.0,75,0,群体A
U00044829,7269.76,15,0,26,18,1,2,276,0.0,26,3,群体D
U00044830,3517.58,4,1,20,31,0,4,396,1.0,21,1,群体B
U00044831,514.0,9,0,3,19,0,2,117,1.0,3,1,群体B
U00044832,1133.87,32,0,7,26,0,4,745,1.0,7,0,群体A
U00044833,1741.71,8,4,2,29,0,7,794,1.0,6,1,群体B
U00044834,3638.49,18,0,34,18,1,1,364,0.0,34,1,群体B
U00044835,4584.64,2,0,45,36,0,3,370,1.0,45,1,群体B
U00044836,3068.26,10,1,9,21,1,2,156,0.0,10,1,群体B
U00044837,3106.31,3,1,2,22,1,6,501,1.0,3,1,群体B
U00044838,3518.49,13,0,20,29,1,5,626,0.0,20,1,群体B
U00044839,3123.55,15,1,21,18,0,1,834,0.0,22,1,群体B
U00044840,673.99,7,2,66,35,0,4,974,1.0,68,2,群体C
U00044841,4063.81,11,1,6,26,1,4,900,1.0,7,1,群体B
U00044842,717.76,9,0,4,40,0,1,986,0.0,4,1,群体B
U00044843,2119.49,29,0,64,24,0,2,526,1.0,64,0,群体A
U00044844,8840.5,8,0,33,18,1,4,698,1.0,33,3,群体D
U00044845,5550.37,4,2,25,18,0,3,512,1.0,27,1,群体B
U00044846,10842.96,4,0,23,26,1,3,457,1.0,23,3,群体D
U00044847,1228.37,5,0,5,18,0,1,672,0.0,5,1,群体B
U00044848,601.3,7,0,2,18,0,6,644,1.0,2,1,群体B
U00044849,345.39,8,0,3,28,0,3,525,1.0,3,1,群体B
U00044850,5015.01,2,1,7,22,1,4,305,0.0,8,1,群体B
U00044851,2164.39,15,0,14,22,0,4,831,0.0,14,1,群体B
U00044852,2126.36,11,0,26,18,0,1,116,0.0,26,1,群体B
U00044853,4088.57,4,4,8,31,0,4,48,0.0,12,1,群体B
U00044854,1152.13,5,0,6,21,0,4,1,0.0,6,1,群体B
U00044855,1339.46,10,0,18,18,0,3,400,0.0,18,1,群体B
U00044856,1927.17,13,0,31,28,1,5,534,0.0,31,1,群体B
U00044857,2886.02,6,0,1,22,1,6,439,0.0,1,1,群体B
U00044858,2653.18,30,0,21,21,1,2,457,1.0,21,0,群体A
U00044859,879.47,50,0,1,26,1,6,1651,1.0,1,0,群体A
U00044860,7273.59,5,0,2,31,1,4,248,0.0,2,3,群体D
U00044861,1532.3,19,0,29,20,1,1,635,0.0,29,1,群体B
U00044862,554.4,7,2,8,27,1,4,511,1.0,10,1,群体B
U00044863,2711.58,11,1,36,30,1,4,737,1.0,37,1,群体B
U00044864,698.11,12,0,14,36,0,6,846,1.0,14,1,群体B
U00044865,3095.15,4,1,2,26,1,3,1,1.0,3,1,群体B
U00044866,2447.27,21,1,13,20,0,3,483,0.0,14,0,群体A
U00044867,4065.71,7,1,10,21,0,5,459,0.0,11,1,群体B
U00044868,9230.02,7,1,26,42,0,4,852,0.0,27,3,群体D
U00044869,349.0,12,0,50,32,0,6,343,1.0,50,1,群体B
U00044870,1631.41,6,0,12,27,1,7,630,1.0,12,1,群体B
